Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
1494834,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,10,10,T,F,13,49,F,F,,,,,0.0,0,F,F,F,UUID:Key
1494835,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,16,16,T,F,49,85,F,F,,,,,0.0,0,F,F,F,UUID
1494836,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,21,21,T,F,9,45,F,F,,,,,0.0,0,F,F,F,UUID
1494837,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,31,31,T,F,49,85,F,F,,,,,0.0,0,F,F,F,UUID
1494838,2f5ec5c9,GitHub,71455799,data/71455799/test/2f5ec5c9.json,36,36,T,F,9,45,F,F,,,,,0.0,0,F,F,F,UUID
1494839,6dace32a,GitHub,71455799,data/71455799/test/6dace32a.tfstate,5,5,T,F,14,50,F,F,,,,,0.0,0,F,F,F,UUID
1494840,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,3,3,T,F,9,45,F,F,,,,,0.0,0,F,F,F,UUID
1494841,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,6,6,T,F,50,86,F,F,,,,,0.0,0,F,F,F,UUID
1494842,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,10,10,T,F,10,46,F,F,,,,,0.0,0,F,F,F,UUID
1494843,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,21,21,T,F,9,45,F,F,,,,,0.0,0,F,F,F,UUID
1494844,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,24,24,T,F,50,86,F,F,,,,,0.0,0,F,F,F,UUID
1494845,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,28,28,T,F,10,46,F,F,,,,,0.0,0,F,F,F,UUID
1494846,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,36,36,T,F,9,45,F,F,,,,,0.0,0,F,F,F,UUID
1494847,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,39,39,T,F,50,86,F,F,,,,,0.0,0,F,F,F,UUID
1494848,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,43,43,T,F,10,46,F,F,,,,,0.0,0,F,F,F,UUID
1494849,d5838101,GitHub,71455799,data/71455799/test/d5838101.json,45,45,T,F,14,50,F,F,,,,,0.0,0,F,F,F,UUID:Key
1494850,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,5,5,T,F,14,50,F,F,,,,,0.0,0,F,F,F,UUID
1494851,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,17,17,T,F,59,95,F,F,,,,,0.0,0,F,F,F,UUID
1494852,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,22,22,T,F,19,55,F,F,,,,,0.0,0,F,F,F,UUID
1494853,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,24,24,T,F,23,59,F,F,,,,,0.0,0,F,F,F,UUID:Key
1494854,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,43,43,T,F,59,95,F,F,,,,,0.0,0,F,F,F,UUID
1494855,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,48,48,T,F,19,55,F,F,,,,,0.0,0,F,F,F,UUID
1494856,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,71,71,T,F,59,95,F,F,,,,,0.0,0,F,F,F,UUID
1494857,ecba24d2,GitHub,71455799,data/71455799/test/ecba24d2.tfstate,76,76,T,F,19,55,F,F,,,,,0.0,0,F,F,F,UUID
1509011,8c391762,GitHub,71455799,data/71455799/test/8c391762.json,1,1,F,F,442,463,F,F,,,,,0.0,0,F,F,F,Key
