Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category,Rule
94073,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,621,621,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94074,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,622,622,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94075,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,623,623,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94076,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,624,624,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94077,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,625,625,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94078,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,626,626,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94079,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,627,627,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94080,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,628,628,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94081,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,629,629,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94082,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,630,630,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94083,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,631,631,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94084,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,632,632,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94085,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,633,633,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94086,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,634,634,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94087,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,635,635,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94088,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,636,636,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94089,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,637,637,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94090,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,638,638,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94091,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,639,639,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94092,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,640,640,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94093,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,641,641,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94094,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,642,642,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94095,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,643,643,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94096,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,644,644,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94097,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,645,645,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94098,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,646,646,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94099,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,647,647,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94100,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,648,648,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94101,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,649,649,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94102,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,650,650,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94103,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,651,651,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94104,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,652,652,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94105,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,653,653,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94106,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,654,654,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94107,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,655,655,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94108,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,656,656,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94109,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,657,657,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94110,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,658,658,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94111,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,659,659,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94112,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,660,660,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94113,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,661,661,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94114,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,662,662,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94115,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,663,663,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94116,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,664,664,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94117,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,665,665,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94118,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,666,666,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94119,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,667,667,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94120,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,668,668,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94121,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,669,669,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94122,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,670,670,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94123,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,671,671,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94124,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,672,672,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94125,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,673,673,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94126,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,674,674,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94127,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,675,675,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94128,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,676,676,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94129,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,677,677,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94130,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,678,678,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94131,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,679,679,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94132,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,680,680,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94133,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,681,681,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94134,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,682,682,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94135,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,683,683,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94136,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,684,684,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94137,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,685,685,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94138,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,686,686,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94139,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,687,687,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94140,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,688,688,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94141,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,689,689,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94142,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,690,690,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94143,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,691,691,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94144,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,692,692,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94145,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,693,693,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94146,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,694,694,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94147,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,695,695,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94148,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,696,696,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94149,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,697,697,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94150,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,698,698,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94151,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,699,699,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94152,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,700,700,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94153,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,701,701,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94154,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,702,702,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94155,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,703,703,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94156,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,704,704,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94157,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,705,705,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94158,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,706,706,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94159,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,707,707,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94160,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,708,708,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94161,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,709,709,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94162,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,710,710,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94163,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,711,711,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94164,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,712,712,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94165,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,713,713,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94166,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,714,714,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94167,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,715,715,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94168,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,716,716,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94169,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,717,717,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94170,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,718,718,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94171,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,719,719,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94172,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,720,720,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94173,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,721,721,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94174,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,722,722,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94175,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,723,723,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94176,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,724,724,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94177,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,725,725,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94178,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,726,726,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94179,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,727,727,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94180,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,728,728,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94181,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,729,729,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94182,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,730,730,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94183,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,731,731,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94184,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,732,732,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94185,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,733,733,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94186,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,734,734,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94187,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,735,735,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94188,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,736,736,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94189,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,737,737,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94190,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,738,738,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94191,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,739,739,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94192,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,740,740,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94193,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,741,741,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94194,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,742,742,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94195,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,743,743,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94196,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,744,744,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94197,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,745,745,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94198,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,746,746,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94199,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,747,747,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94200,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,748,748,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94201,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,749,749,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94202,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,750,750,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94203,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,751,751,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94204,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,752,752,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94205,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,753,753,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94206,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,754,754,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94207,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,755,755,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94208,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,756,756,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94209,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,757,757,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94210,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,758,758,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94211,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,759,759,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94212,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,760,760,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94213,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,761,761,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94214,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,762,762,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94215,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,763,763,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94216,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,764,764,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94217,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,765,765,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94218,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,766,766,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94219,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,767,767,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94220,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,768,768,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94221,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,769,769,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94222,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,770,770,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94223,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,771,771,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94224,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,772,772,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94225,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,773,773,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94226,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,774,774,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94227,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,775,775,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94228,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,776,776,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94229,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,777,777,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94230,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,778,778,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94231,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,779,779,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94232,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,780,780,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94233,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,781,781,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94234,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,782,782,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94235,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,783,783,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94236,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,784,784,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94237,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,785,785,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94238,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,786,786,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94239,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,787,787,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94240,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,788,788,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94241,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,789,789,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94242,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,790,790,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94243,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,791,791,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94244,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,792,792,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94245,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,793,793,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94246,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,794,794,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94247,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,795,795,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94248,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,796,796,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94249,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,797,797,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94250,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,798,798,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94251,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,799,799,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94252,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,800,800,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94253,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,801,801,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94254,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,802,802,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
